# time,x,y,theta,speed
1761156250.61605,4.0973858833313,1.6904149055481,-1.1379302740097,1.34726393222809
1761156250.7513,4.12135457992554,1.59734833240509,-1.25596594810486,1.37749969959259
1761156250.81588,4.12998342514038,1.52338302135468,-1.32672846317291,1.35126793384552
1761156250.88259,4.16006898880005,1.40151512622833,-1.43829464912415,1.40917086601257
1761156250.95204,4.14402389526367,1.32527995109558,-1.54620325565338,1.43416321277618
1761156251.01602,4.1570200920105,1.25293278694153,-1.55675911903381,1.35584390163422
1761156251.08254,4.16666221618652,1.14973831176758,-1.60189509391785,1.35762691497803
1761156251.15131,4.14374923706055,1.0713791847229,-1.7100111246109,1.36667883396149
1761156251.21592,4.11709642410278,0.974852025508881,-1.81946039199829,1.43262922763824
1761156251.28275,4.08694934844971,0.891610026359558,-1.88873374462128,1.43200349807739
1761156251.35175,4.05967378616333,0.821897029876709,-1.93441545963287,1.381920337677
1761156251.41592,4.03164863586426,0.705299317836762,-1.9759486913681,1.38302445411682
1761156251.48256,3.98256468772888,0.632901549339294,-2.08142232894897,1.41451716423035
1761156251.55224,3.93571472167969,0.568794727325439,-2.1465151309967,1.41465294361115
1761156251.61592,3.91071939468384,0.503707945346832,-2.13334703445435,1.32977962493896
1761156251.68258,3.8636462688446,0.425283014774323,-2.18127298355103,1.31711220741272
1761156251.75203,3.82307100296021,0.356824934482574,-2.2009813785553,1.25155413150787
1761156251.81595,3.7750198841095,0.299523562192917,-2.26375842094421,1.22897589206696
1761156251.88258,3.70126175880432,0.215353265404701,-2.35552954673767,1.26205348968506
1761156251.95258,3.62363743782043,0.146710678935051,-2.44777750968933,1.31548810005188
1761156252.01592,3.57381582260132,0.114317007362843,-2.47313737869263,1.26559436321259
1761156252.0826,3.46913886070251,0.0343306101858616,-2.57679653167725,1.34677076339722
1761156252.15201,3.36896467208862,-0.00691543659195304,-2.6894896030426,1.44413781166077
1761156252.21587,3.25719261169434,-0.048312246799469,-2.78227782249451,1.52317774295807
1761156252.21587,3.19632840156555,-0.0817047953605652,-2.75467610359192,1.4538745880127
1761156252.35169,3.07776093482971,-0.107520215213299,-2.86493468284607,1.54120051860809
1761156252.41597,2.97361183166504,-0.121366024017334,-2.92059874534607,1.56944346427917
1761156252.48253,2.86090922355652,-0.130646303296089,-2.98072147369385,1.63399171829224
1761156252.552,2.78747129440308,-0.143559858202934,-2.96219635009766,1.56661808490753
1761156252.61589,2.69959664344788,-0.155098617076874,-2.990891456604,1.51274514198303
1761156252.68254,2.60222125053406,-0.189171239733696,-2.96986699104309,1.46272027492523
1761156252.75236,2.51658225059509,-0.189374640583992,-3.01413941383362,1.43668305873871
1761156252.81592,2.4377555847168,-0.189984619617462,-3.05164313316345,1.40090847015381
1761156252.88264,2.32649111747742,-0.196197286248207,-3.08834075927734,1.39886808395386
1761156252.95163,2.2449266910553,-0.187447801232338,-3.11526441574097,1.38741254806519
1761156253.01588,2.13947153091431,-0.22614049911499,-3.05997586250305,1.33160865306854
1761156253.08256,2.07278966903687,-0.21443235874176,-3.10296964645386,1.33518731594086
1761156253.15246,1.93878126144409,-0.226442486047745,-3.09142637252808,1.34888386726379
1761156253.21596,1.8847941160202,-0.237719506025314,-3.08198881149292,1.29436147212982
1761156253.28257,1.79421854019165,-0.2200608253479,-3.14025139808655,1.29747915267944
1761156253.35208,1.72109711170197,-0.242720186710358,-3.0923445224762,1.25485515594482
1761156253.41604,1.62880337238312,-0.232234075665474,-3.14145994186401,1.26971590518951
1761156253.48256,1.51273834705353,-0.233795076608658,-3.13955187797546,1.30313122272491
1761156253.55299,1.40651369094849,-0.225135520100594,3.11645722389221,1.32801795005798
1761156253.61591,1.31527054309845,-0.231463953852653,3.12860631942749,1.32694721221924
1761156253.68257,1.23834335803986,-0.216558426618576,3.09805011749268,1.34163725376129
1761156253.68257,1.17957985401154,-0.214785143733025,3.11321353912354,1.31313049793243
1761156253.81586,1.06492614746094,-0.228768810629845,-3.1360342502594,1.3439005613327
1761156253.88259,0.930859982967377,-0.224848791956902,3.1331512928009,1.37348592281342
1761156253.9527,0.818289577960968,-0.220464318990707,3.1196391582489,1.410808801651
1761156254.01594,0.740910053253174,-0.203535944223404,3.09216642379761,1.437255859375
1761156254.08256,0.638308107852936,-0.218832403421402,-3.13988041877747,1.43909513950348
1761156254.15225,0.553382158279419,-0.234757304191589,-3.10667371749878,1.42492425441742
1761156254.2159,0.432712256908417,-0.229308620095253,3.14088821411133,1.44785892963409
1761156254.28251,0.317106515169144,-0.200637549161911,3.08187890052795,1.48271715641022
1761156254.35302,0.240287259221077,-0.192466005682945,3.08261156082153,1.4665846824646
1761156254.41584,0.119941987097263,-0.20473700761795,3.12089562416077,1.46514594554901
1761156254.48252,0.0172902476042509,-0.184607267379761,3.0807147026062,1.44115006923676
1761156254.55183,-0.0600720085203648,-0.173243284225464,3.06888628005981,1.41556942462921
1761156254.61585,-0.160364761948586,-0.165148138999939,3.06659364700317,1.39674782752991
1761156254.68257,-0.26429745554924,-0.171895906329155,3.10853052139282,1.39825940132141
1761156254.75191,-0.409755080938339,-0.164565116167068,3.10178732872009,1.41536641120911
1761156254.8159,-0.453394025564194,-0.147647604346275,3.06641554832458,1.38413715362549
1761156254.88256,-0.555822551250458,-0.145250707864761,3.07454872131348,1.38067817687988
1761156254.9526,-0.636258482933044,-0.141200467944145,3.07478857040405,1.38119542598724
1761156255.01597,-0.717332422733307,-0.134822949767113,3.07409310340881,1.37181687355042
1761156255.08254,-0.796189486980438,-0.128612101078033,3.06686115264893,1.37099456787109
1761156255.15266,-0.861247837543488,-0.127963081002235,3.06866216659546,1.35201382637024
1761156255.21586,-0.961101353168488,-0.13661353290081,3.10566258430481,1.34051370620728
1761156255.28262,-1.06882584095001,-0.101879239082336,3.01820659637451,1.33881402015686
1761156255.35279,-1.2087174654007,-0.0868400782346725,3.00482535362244,1.37633621692657
1761156255.41586,-1.30844736099243,-0.0756212249398232,2.99070858955383,1.40698051452637
1761156255.48268,-1.39641427993774,-0.046989593654871,2.94560647010803,1.44611310958862
1761156255.55136,-1.52436113357544,-0.0222326684743166,2.92111825942993,1.48566615581512
1761156255.61589,-1.61164534091949,-0.0100878234952688,2.91477870941162,1.49526119232178
1761156255.68258,-1.73038148880005,0.0256641618907452,2.86477041244507,1.54274642467499
1761156255.75147,-1.83537220954895,0.0408367030322552,2.86636352539062,1.55878078937531
1761156255.81594,-1.89178431034088,0.0782705992460251,2.76921105384827,1.56786692142487
1761156255.88261,-2.02891755104065,0.145691707730293,2.70373296737671,1.63613188266754
1761156255.95196,-2.09414839744568,0.190003156661987,2.62969708442688,1.60463392734528
1761156256.01598,-2.19128179550171,0.243227988481522,2.61146306991577,1.60867202281952
1761156256.08251,-2.27762842178345,0.311917096376419,2.50209093093872,1.61856007575989
1761156256.15167,-2.35994100570679,0.341507703065872,2.52493000030518,1.57500541210175
1761156256.15167,-2.42771863937378,0.37617027759552,2.51324558258057,1.52326965332031
1761156256.28259,-2.51794672012329,0.481759577989578,2.36658549308777,1.56301438808441
1761156256.35174,-2.54162573814392,0.536681175231934,2.29819941520691,1.53860867023468
1761156256.41594,-2.63985800743103,0.604612708091736,2.28858590126038,1.48949182033539
1761156256.48266,-2.68453669548035,0.688533961772919,2.18133425712585,1.50885808467865
1761156256.55171,-2.71912431716919,0.754665672779083,2.1241729259491,1.49038171768188
1761156256.61585,-2.76389455795288,0.835762560367584,2.06948232650757,1.48739361763001
1761156256.68271,-2.80568552017212,0.930515825748444,1.98842561244965,1.4755916595459
1761156256.75143,-2.83864951133728,1.01082873344421,1.94122064113617,1.44639182090759
1761156256.81596,-2.87876129150391,1.13408350944519,1.83856248855591,1.4688560962677
1761156256.88267,-2.92617177963257,1.22193241119385,1.83370196819305,1.41689693927765
1761156256.9516,-2.92944717407227,1.26780676841736,1.80066990852356,1.35866630077362
1761156257.01595,-2.94620823860168,1.33919727802277,1.74024677276611,1.29735636711121
1761156257.08271,-2.95348167419434,1.47534537315369,1.61253762245178,1.31621301174164
1761156257.15119,-2.95096325874329,1.55810904502869,1.54781043529511,1.30596280097961
1761156257.21615,-2.94985055923462,1.61768758296967,1.5273312330246,1.25998330116272
1761156257.28266,-2.94644927978516,1.71672165393829,1.45590782165527,1.23719370365143
1761156257.35128,-2.92925024032593,1.78661024570465,1.38726675510407,1.21172654628754
1761156257.41613,-2.88910412788391,1.92805922031403,1.24891233444214,1.32017493247986
1761156257.48265,-2.84638833999634,2.00585269927979,1.16095769405365,1.37294483184814
1761156257.55107,-2.818030834198,2.06932234764099,1.14216005802155,1.30770671367645
1761156257.61594,-2.77619624137878,2.14868998527527,1.04214203357697,1.29805374145508
1761156257.68268,-2.71324157714844,2.24581122398376,0.965958714485168,1.36055088043213
1761156257.75124,-2.67283177375793,2.28605914115906,0.94176709651947,1.30197489261627
1761156257.81584,-2.62905049324036,2.35641360282898,0.905381977558136,1.24957597255707
1761156257.88292,-2.56117820739746,2.42399501800537,0.793575167655945,1.26924335956573
1761156257.95138,-2.46576547622681,2.5031316280365,0.684942901134491,1.37216675281525
