# time,x,y,theta,speed
1761156083.68254,1.42664217948914,-0.237831994891167,3.13918232917786,1.49875319004059
1761156083.7519,1.32171952724457,-0.237010687589645,3.13437223434448,1.49911344051361
1761156083.81592,1.23177254199982,-0.235898151993752,3.1302216053009,1.49933815002441
1761156083.88251,1.12682688236237,-0.234124734997749,3.12534546852112,1.49952936172485
1761156083.95226,1.02187967300415,-0.231847614049911,3.12053322792053,1.49966537952423
1761156084.01591,0.931928038597107,-0.229488745331764,3.11638021469116,1.49975025653839
1761156084.08256,0.826992571353912,-0.226261898875236,3.11150217056274,1.49982237815857
1761156084.15236,0.722069501876831,-0.222531631588936,3.10668873786926,1.49987375736237
1761156084.2159,0.632148385047913,-0.218927338719368,3.10253500938416,1.49990570545197
1761156084.28259,0.527255773544312,-0.214305594563484,3.09831953048706,1.49993300437927
1761156084.35293,0.422345399856567,-0.210069462656975,3.10073900222778,1.49995231628418
1761156084.41592,0.3324054479599,-0.206852167844772,3.10458874702454,1.49996435642242
1761156084.48257,0.227466434240341,-0.203339263796806,3.10718464851379,1.49997472763062
1761156084.55148,0.122546151280403,-0.199290201067925,3.10372424125671,1.49998199939728
1761156084.61593,0.0326301045715809,-0.195426538586617,3.0998592376709,1.49998652935028
1761156084.68258,-0.0722856223583221,-0.191244408488274,3.1015887260437,1.49999046325684
1761156084.75221,-0.177217245101929,-0.187472611665726,3.10467624664307,1.4999932050705
1761156084.81591,-0.267144113779068,-0.183855697512627,3.10218286514282,1.49999487400055
1761156084.88259,-0.372038304805756,-0.179152518510818,3.09761762619019,1.49999642372131
1761156084.95295,-0.476909428834915,-0.173958033323288,3.09284114837646,1.49999737739563
1761156085.01593,-0.566778242588043,-0.169104605913162,3.08868956565857,1.49999809265137
1761156085.0826,-0.671598732471466,-0.162970796227455,3.08381009101868,1.49999868869782
1761156085.15357,-0.776384830474854,-0.156277596950531,3.07833218574524,1.49999904632568
1761156085.21615,-0.866123557090759,-0.149433970451355,3.06813979148865,1.49999928474426
1761156085.28272,-0.970700442790985,-0.140028312802315,3.05406141281128,1.49999952316284
1761156085.35291,-1.07513082027435,-0.12911456823349,3.03954076766968,1.49999964237213
1761156085.41596,-1.16449451446533,-0.11844190210104,3.02578282356262,1.49999976158142
1761156085.48256,-1.26844191551209,-0.103630647063255,3.00332093238831,1.49999976158142
1761156085.55147,-1.37200176715851,-0.0863150581717491,2.97935819625854,1.49999988079071
1761156085.61585,-1.46037077903748,-0.0692753866314888,2.95638084411621,1.49999988079071
1761156085.6826,-1.56277966499329,-0.0461157821118832,2.92384672164917,1.49999988079071
1761156085.75142,-1.66434609889984,-0.0195036735385656,2.89006447792053,1.5
1761156085.81593,-1.75061094760895,0.00613941717892885,2.85970425605774,1.5
1761156085.88271,-1.8499516248703,0.0401195697486401,2.81785774230957,1.5
1761156085.951,-1.94751107692719,0.0783683136105537,2.77378964424133,1.49109613895416
