# x,y,theta,velocity,time
2.281247625858163097e+00,-2.254237130125856525e-01,4.169013535819034166e-02,3.912864077669902851e+00,1.738852459473792553e+09
2.398299255265215368e+00,-2.311103786115784875e-01,2.967178973118124799e-02,3.913592233009708821e+00,1.738852459503177881e+09
2.475149458004578751e+00,-2.363437648364486721e-01,9.247998303072692272e-02,3.914805825242718473e+00,1.738852459530897141e+09
2.577169724811021911e+00,-2.353189122799313748e-01,7.751651300912856812e-02,3.916504854368932254e+00,1.738852459557693481e+09
2.656265980328176290e+00,-2.185858236885734329e-01,6.639905669785664544e-02,3.915776699029126284e+00,1.738852459583276272e+09
2.729202980193965900e+00,-2.041141125040187299e-01,4.852431188871166035e-02,3.914563106796116632e+00,1.738852459611722469e+09
2.775304348506643315e+00,-1.964444803577379273e-01,3.871517055305320060e-02,3.914805825242718473e+00,1.738852459636076689e+09
2.894661950465480693e+00,-1.913550284946660685e-01,-2.983521492156269300e-02,3.913349514563106979e+00,1.738852459661786556e+09
2.959323099726226758e+00,-1.945115993453904735e-01,-4.107727297713834741e-02,3.910679611650485388e+00,1.738852459684983253e+09
3.001194444722532939e+00,-1.968318747589197781e-01,-4.475369432362184124e-02,3.910922330097087229e+00,1.738852459709576130e+09
3.055902384500178925e+00,-2.080464911240057502e-01,-1.351978350858163702e-01,3.907281553398058271e+00,1.738852459735603333e+09
3.197317871847570547e+00,-2.364983157029398042e-01,-1.479124736155102982e-01,3.903640776699029313e+00,1.738852459762646914e+09
3.304858637526398191e+00,-2.617400693634605591e-01,-2.345649926534259799e-01,3.902912621359223344e+00,1.738852459787488461e+09
3.369584541867946648e+00,-2.828859104488692378e-01,-2.382403316501973956e-01,3.898543689320388417e+00,1.738852459812122583e+09
3.425475152223096398e+00,-3.028466252000966419e-01,-2.373406051953789175e-01,3.896601941747572795e+00,1.738852459836574554e+09
3.589056150644584609e+00,-3.512556879104454244e-01,-3.390638999785348107e-01,3.891504854368931898e+00,1.738852459860951662e+09
3.644538715491169256e+00,-3.740348049283827025e-01,-3.368777245351718408e-01,3.891019417475728215e+00,1.738852459885910988e+09
3.720687636200161741e+00,-4.054636715426996885e-01,-3.341552856775509839e-01,3.889563106796116720e+00,1.738852459910835028e+09
3.839673094413833976e+00,-4.619671560082754813e-01,-4.294841185752967250e-01,3.886893203883495129e+00,1.738852459936487436e+09
3.906822101864212193e+00,-5.018238664461410758e-01,-4.305190331986824548e-01,3.887378640776698813e+00,1.738852459961152077e+09
3.980808808646751018e+00,-5.501515971616453005e-01,-5.292463977506198791e-01,3.887378640776698813e+00,1.738852459985485792e+09
4.039338984036246138e+00,-5.911459590019415566e-01,-5.309829372659226054e-01,3.887135922330096971e+00,1.738852460015375614e+09
4.130246993412056256e+00,-6.508871899062805833e-01,-5.350652917351556015e-01,3.886407766990291446e+00,1.738852460038745642e+09
4.196442483599264861e+00,-6.980887138944141812e-01,-6.401567000272808672e-01,3.886893203883495129e+00,1.738852460064065456e+09
4.252895087415287101e+00,-7.371666374719391124e-01,-6.501652964586500660e-01,3.889805825242718562e+00,1.738852460087250471e+09
4.324131032005784192e+00,-8.016546135776949633e-01,-7.245938873579558237e-01,3.890048543689320404e+00,1.738852460114261150e+09
4.432032705598210498e+00,-9.022977642606561099e-01,-7.502702460345895830e-01,3.892961165048543837e+00,1.738852460137500525e+09
4.457719462950089806e+00,-9.234638117143281200e-01,-7.555883897416616479e-01,3.895388349514563142e+00,1.738852460161669493e+09
4.516830787776968670e+00,-1.000505077867448023e+00,-8.362347291490525025e-01,3.898786407766990258e+00,1.738852460187088013e+09
4.544810418250863293e+00,-1.046368218340966827e+00,-8.485489338095364431e-01,3.899514563106796228e+00,1.738852460214290619e+09
4.571660117714602123e+00,-1.075717990691631876e+00,-8.596173709271690555e-01,3.900485436893204039e+00,1.738852460237670660e+09
4.678939363886461145e+00,-1.189160764325912556e+00,-8.540993027335065380e-01,3.907038834951456430e+00,1.738852460263975859e+09
4.722729339693521489e+00,-1.230787590011587218e+00,-8.699295773557134126e-01,3.908980582524272052e+00,1.738852460286682367e+09
4.763249624215023736e+00,-1.266220291734144743e+00,-8.853703125571863453e-01,3.910194174757281704e+00,1.738852460310747862e+09
4.811242913543104294e+00,-1.326179584583014215e+00,-9.036574583915220060e-01,3.910922330097087229e+00,1.738852460333863974e+09
4.853625168175050852e+00,-1.380319354337066873e+00,-9.275803644536370074e-01,3.914077669902912504e+00,1.738852460356503010e+09
4.892548149182620598e+00,-1.432140761845877686e+00,-9.517225086605780593e-01,3.916747572815534095e+00,1.738852460379575014e+09
4.995382949191656152e+00,-1.549932882498041176e+00,-9.043131800548254162e-01,3.918932038834951559e+00,1.738852460403839111e+09
5.048695803871492416e+00,-1.591388518971292854e+00,-9.193727290986767331e-01,3.919417475728155242e+00,1.738852460426618338e+09
5.187359778804772503e+00,-1.709976531108450049e+00,-8.873775935872042497e-01,3.924271844660194297e+00,1.738852460453818321e+09
5.253161782242015576e+00,-1.775280432767217142e+00,-9.195295326147078230e-01,3.923058252427184645e+00,1.738852460479919672e+09
5.330632359676425125e+00,-1.840948419719738327e+00,-8.620126511708727790e-01,3.923543689320388328e+00,1.738852460511574268e+09
5.402737337363046066e+00,-1.946833791861835472e+00,-9.102921513022766975e-01,3.925242718446602108e+00,1.738852460537827969e+09
5.416549778874857779e+00,-1.984903101647390811e+00,-9.229677697676922365e-01,3.926456310679611761e+00,1.738852460564329386e+09
5.479969881448200297e+00,-2.052228505944890369e+00,-9.303118755119834660e-01,3.922572815533980517e+00,1.738852460591214418e+09
5.539865494567193238e+00,-2.169068480937698329e+00,-9.768846479620850731e-01,3.920145631067961212e+00,1.738852460620944977e+09
5.596196300730375661e+00,-2.235402982094413904e+00,-1.009978286276180803e+00,3.919660194174757084e+00,1.738852460650604010e+09
5.623928668087598837e+00,-2.295836753316651269e+00,-1.032506583476292095e+00,3.915291262135922157e+00,1.738852460676936626e+09
5.658396555568772079e+00,-2.414567151922594412e+00,-1.065843891136801780e+00,3.910436893203883546e+00,1.738852460702849388e+09
5.718039789791281358e+00,-2.475159013106065675e+00,-1.174827220818195572e+00,3.904126213592232997e+00,1.738852460730165720e+09
5.740366612132620894e+00,-2.532669888053786345e+00,-1.195272017069854975e+00,3.902184466019417375e+00,1.738852460757515669e+09
5.807252884352429589e+00,-2.672911273588454151e+00,-1.307501735536861220e+00,3.895873786407766826e+00,1.738852460780711651e+09
5.820260734800728031e+00,-2.740168643587867159e+00,-1.320705552027924945e+00,3.887621359223301098e+00,1.738852460795187950e+09
5.824045506464784694e+00,-2.812647754181489379e+00,-1.328550159404827902e+00,3.885679611650485477e+00,1.738852460820659161e+09
5.819798935659443728e+00,-2.876541308968578292e+00,-1.338901713563321216e+00,3.878155339805825275e+00,1.738852460839637518e+09
5.842729820617084791e+00,-2.964750878787758559e+00,-1.395515936876457808e+00,3.878640776699028958e+00,1.738852460860686779e+09
5.846693946377499174e+00,-3.053703747196967910e+00,-1.401952750715211637e+00,3.874029126213592189e+00,1.738852460874017954e+09
5.838160718610463817e+00,-3.146020529138544575e+00,-1.411882232077748434e+00,3.870145631067960945e+00,1.738852460896588802e+09
5.841229838126020368e+00,-3.251867326902724731e+00,-1.469308274275460180e+00,3.868689320388349451e+00,1.738852460924299955e+09
5.827941987902008236e+00,-3.358643922714377617e+00,-1.480432117351413668e+00,3.866019417475728304e+00,1.738852460950595856e+09
5.810210296537187347e+00,-3.451979632212036186e+00,-1.499636508013556302e+00,3.867475728155339798e+00,1.738852460977146387e+09
5.805663769396304019e+00,-3.603258294018731434e+00,-1.616925918752241342e+00,3.865533980582524176e+00,1.738852460992175341e+09
5.790033120095221975e+00,-3.677543799400894375e+00,-1.637287080055324084e+00,3.864320388349514523e+00,1.738852461014114857e+09
5.778904433897221082e+00,-3.710240520143455178e+00,-1.642320113463843656e+00,3.809951456310679774e+00,1.738852461042540789e+09
5.770353049025404246e+00,-3.803535984384037061e+00,-1.727111468162140229e+00,3.823543689320388239e+00,1.738852461060789108e+09
5.759036474465414557e+00,-3.857357008266058429e+00,-1.742463167323021089e+00,3.826456310679611672e+00,1.738852461076224089e+09
5.739368118140509623e+00,-3.938849824050302040e+00,-1.769834163744382405e+00,3.804368932038834750e+00,1.738852461095388651e+09
5.722628074262375186e+00,-4.027943654716308330e+00,-1.788323924860962588e+00,3.770145631067961300e+00,1.738852461110216856e+09
5.703762268697360582e+00,-4.099526204329558610e+00,-1.808684882586164777e+00,3.734951456310679596e+00,1.738852461134133577e+09
5.690136281244997818e+00,-4.161184861329521922e+00,-1.831417940753682361e+00,3.701941747572815355e+00,1.738852461161848545e+09
5.671308113975131349e+00,-4.238579743665953359e+00,-1.936010109531758783e+00,3.710922330097087496e+00,1.738852461177846670e+09
5.652324621936962501e+00,-4.303145555557441604e+00,-1.962426144569300757e+00,3.711165048543689338e+00,1.738852461194992065e+09
5.631942259740826628e+00,-4.360541388907510196e+00,-1.982924974176726973e+00,3.683737864077670121e+00,1.738852461217541933e+09
5.613503948389484854e+00,-4.406246529450621452e+00,-1.999755852462244743e+00,3.630825242718446422e+00,1.738852461246336699e+09
5.578631867163933222e+00,-4.472460029926539349e+00,-2.070312584886168761e+00,3.636893203883495129e+00,1.738852461274653435e+09
