# time,x,y,theta
1.761389446190539122e+09,3.473848581314086914e+00,2.608075737953186035e-01,-2.412637472152709961e+00
1.761389446211743593e+09,3.456049680709838867e+00,2.487431168556213379e-01,-2.419055223464965820e+00
1.761389446230574846e+09,3.431777238845825195e+00,2.416130453348159790e-01,-2.434254646301269531e+00
1.761389446251566172e+09,3.406579256057739258e+00,2.361882776021957397e-01,-2.439513206481933594e+00
1.761389446270998478e+09,3.382613658905029297e+00,2.311522364616394043e-01,-2.441936731338500977e+00
1.761389446292401791e+09,3.364070892333984375e+00,2.296237200498580933e-01,-2.460592031478881836e+00
1.761389446310774326e+09,3.345789194107055664e+00,2.094623893499374390e-01,-2.480053901672363281e+00
1.761389446331022739e+09,3.329018115997314453e+00,1.825132668018341064e-01,-2.496695041656494141e+00
1.761389446351177692e+09,3.307098388671875000e+00,1.495791822671890259e-01,-2.521851301193237305e+00
1.761389446371527195e+09,3.283372163772583008e+00,1.124732792377471924e-01,-2.543484926223754883e+00
1.761389446390656471e+09,3.262403249740600586e+00,8.968152850866317749e-02,-2.555501222610473633e+00
1.761389446410771847e+09,3.243986368179321289e+00,7.520645111799240112e-02,-2.562632083892822266e+00
1.761389446431585789e+09,3.214396715164184570e+00,5.804692953824996948e-02,-2.585388660430908203e+00
1.761389446452180147e+09,3.185203790664672852e+00,4.159277305006980896e-02,-2.596299886703491211e+00
1.761389446471824169e+09,3.163856506347656250e+00,3.071318194270133972e-02,-2.600752115249633789e+00
1.761389446492118120e+09,3.142245769500732422e+00,2.533072419464588165e-02,-2.618723869323730469e+00
1.761389446510835886e+09,3.123554944992065430e+00,1.392149273306131363e-02,-2.632081508636474609e+00
1.761389446531477928e+09,3.108706235885620117e+00,-1.399912172928452492e-03,-2.643614053726196289e+00
1.761389446550379276e+09,3.067254781723022461e+00,7.562930230051279068e-03,-2.660921096801757812e+00
1.761389446571275473e+09,3.035542488098144531e+00,5.939266644418239594e-03,-2.673593044281005859e+00
1.761389446590604067e+09,3.006318569183349609e+00,1.289166742935776711e-03,-2.681559085845947266e+00
1.761389446611201763e+09,2.980522155761718750e+00,-6.021023727953433990e-03,-2.686897039413452148e+00
1.761389446630590200e+09,2.958903551101684570e+00,-1.797112450003623962e-02,-2.714169740676879883e+00
1.761389446651515007e+09,2.938052892684936523e+00,-2.799610234797000885e-02,-2.730553865432739258e+00
1.761389446670360327e+09,2.918183803558349609e+00,-4.150975495576858521e-02,-2.744280815124511719e+00
1.761389446691927433e+09,2.890373229980468750e+00,-3.497597947716712952e-02,-2.761267423629760742e+00
1.761389446711150408e+09,2.862126588821411133e+00,-3.121072798967361450e-02,-2.771634101867675781e+00
1.761389446730846643e+09,2.836868762969970703e+00,-3.151847422122955322e-02,-2.779527902603149414e+00
1.761389446751133919e+09,2.803391218185424805e+00,-5.541532486677169800e-02,-2.805160760879516602e+00
1.761389446770942688e+09,2.762127876281738281e+00,-7.569833844900131226e-02,-2.816493511199951172e+00
1.761389446790760279e+09,2.727623224258422852e+00,-8.934658020734786987e-02,-2.824840307235717773e+00
1.761389446811068535e+09,2.697161197662353516e+00,-9.855078905820846558e-02,-2.831226825714111328e+00
1.761389446831372976e+09,2.676527261734008789e+00,-1.062254458665847778e-01,-2.851394891738891602e+00
1.761389446851054430e+09,2.655350923538208008e+00,-1.231653168797492981e-01,-2.870445489883422852e+00
1.761389446870689392e+09,2.636088609695434570e+00,-1.366274505853652954e-01,-2.882455587387084961e+00
1.761389446892072439e+09,2.607344627380371094e+00,-1.492464393377304077e-01,-2.901932716369628906e+00
1.761389446910578966e+09,2.578994512557983398e+00,-1.760105788707733154e-01,-2.917086362838745117e+00
1.761389446931442976e+09,2.555404424667358398e+00,-1.986764371395111084e-01,-2.928096532821655273e+00
1.761389446950416088e+09,2.527999877929687500e+00,-1.782849729061126709e-01,-2.939834594726562500e+00
1.761389446971745014e+09,2.498357772827148438e+00,-1.722356230020523071e-01,-2.945407390594482422e+00
1.761389446990323544e+09,2.471173286437988281e+00,-1.716083288192749023e-01,-2.949986457824707031e+00
1.761389447011397123e+09,2.446237564086914062e+00,-1.741236597299575806e-01,-2.954300403594970703e+00
1.761389447031223297e+09,2.416840553283691406e+00,-1.734869629144668579e-01,-2.963225603103637695e+00
1.761389447051927090e+09,2.391993522644042969e+00,-1.758668422698974609e-01,-2.968121051788330078e+00
1.761389447070443153e+09,2.370089292526245117e+00,-1.782806366682052612e-01,-2.970236063003540039e+00
1.761389447091597557e+09,2.341513395309448242e+00,-1.715974807739257812e-01,-2.988602161407470703e+00
1.761389447110743523e+09,2.309299707412719727e+00,-1.911109387874603271e-01,-3.011194705963134766e+00
1.761389447131538868e+09,2.279514789581298828e+00,-2.146166712045669556e-01,-3.028107881546020508e+00
1.761389447150494337e+09,2.249145030975341797e+00,-2.045187056064605713e-01,-3.042819499969482422e+00
1.761389447172429323e+09,2.223645925521850586e+00,-2.016925513744354248e-01,-3.050465345382690430e+00
1.761389447191197157e+09,2.197944402694702148e+00,-2.049410492181777954e-01,-3.056788921356201172e+00
1.761389447210926533e+09,2.176025152206420898e+00,-2.079196721315383911e-01,-3.060897588729858398e+00
1.761389447230778694e+09,2.144610404968261719e+00,-2.154265493154525757e-01,-3.070350885391235352e+00
1.761389447250975847e+09,2.114899873733520508e+00,-2.232124805450439453e-01,-3.077976465225219727e+00
1.761389447270562887e+09,2.082797527313232422e+00,-2.282533198595046997e-01,-3.082802295684814453e+00
1.761389447290602446e+09,2.050873517990112305e+00,-2.320737689733505249e-01,-3.088179111480712891e+00
1.761389447310923338e+09,2.025344371795654297e+00,-2.349507659673690796e-01,-3.091045856475830078e+00
1.761389447332656145e+09,2.000505685806274414e+00,-2.342788875102996826e-01,-3.092543840408325195e+00
1.761389447352236748e+09,1.969680428504943848e+00,-2.302796393632888794e-01,-3.094014883041381836e+00
1.761389447375633717e+09,1.941438913345336914e+00,-2.270863205194473267e-01,-3.094279527664184570e+00
1.761389447391803741e+09,1.918801069259643555e+00,-2.247696667909622192e-01,-3.095050096511840820e+00
1.761389447410862684e+09,1.895529270172119141e+00,-2.254239171743392944e-01,-3.095838069915771484e+00
1.761389447430981398e+09,1.862380743026733398e+00,-2.262377738952636719e-01,-3.105037927627563477e+00
1.761389447451185226e+09,1.829847931861877441e+00,-2.359542101621627808e-01,-3.112301111221313477e+00
1.761389447470258474e+09,1.798135399818420410e+00,-2.445981800556182861e-01,-3.116702318191528320e+00
1.761389447491322041e+09,1.763162612915039062e+00,-2.488004118204116821e-01,-3.120132684707641602e+00
1.761389447510511875e+09,1.735786914825439453e+00,-2.523044049739837646e-01,-3.121898889541625977e+00
1.761389447532082796e+09,1.708458304405212402e+00,-2.563831210136413574e-01,-3.123564004898071289e+00
1.761389447551504850e+09,1.686021804809570312e+00,-2.284625619649887085e-01,-3.126002550125122070e+00
1.761389447571258545e+09,1.658852815628051758e+00,-2.157406657934188843e-01,-3.127640485763549805e+00
1.761389447590520144e+09,1.633784651756286621e+00,-2.092387229204177856e-01,-3.127221584320068359e+00
1.761389447611210108e+09,1.612973451614379883e+00,-2.041054219007492065e-01,-3.125984430313110352e+00
1.761389447630958796e+09,1.583014965057373047e+00,-1.981090307235717773e-01,-3.133701086044311523e+00
1.761389447651019573e+09,1.556944012641906738e+00,-1.952891647815704346e-01,-3.140456199645996094e+00
1.761389447670561790e+09,1.535949110984802246e+00,-1.942631602287292480e-01,3.138639688491821289e+00
1.761389447691154480e+09,1.510236978530883789e+00,-1.943117678165435791e-01,3.136537551879882812e+00
1.761389447711655378e+09,1.487314224243164062e+00,-1.949861496686935425e-01,3.136121511459350586e+00
1.761389447731642008e+09,1.466625213623046875e+00,-1.942057162523269653e-01,3.136175632476806641e+00
1.761389447751623631e+09,1.417899727821350098e+00,-1.959817409515380859e-01,-3.135426998138427734e+00
1.761389447771617651e+09,1.382880330085754395e+00,-1.952487379312515259e-01,-3.130209207534790039e+00
1.761389447790881395e+09,1.353093743324279785e+00,-1.944374740123748779e-01,-3.127837419509887695e+00
1.761389447811135292e+09,1.324623465538024902e+00,-1.964322775602340698e-01,-3.128153324127197266e+00
1.761389447830667257e+09,1.287119865417480469e+00,-1.992081552743911743e-01,-3.127911090850830078e+00
1.761389447851782322e+09,1.256459712982177734e+00,-1.987893730401992798e-01,-3.127425909042358398e+00
1.761389447870193481e+09,1.227714776992797852e+00,-1.997786760330200195e-01,-3.128433704376220703e+00
1.761389447891951799e+09,1.189242839813232422e+00,-2.018413394689559937e-01,-3.130245447158813477e+00
1.761389447910261631e+09,1.154500365257263184e+00,-2.026852667331695557e-01,-3.132013559341430664e+00
1.761389447931862593e+09,1.125742793083190918e+00,-2.029723823070526123e-01,-3.133690357208251953e+00
1.761389447950480938e+09,1.091254353523254395e+00,-2.040762603282928467e-01,-3.135273456573486328e+00
1.761389447972029209e+09,1.060369849205017090e+00,-2.051732689142227173e-01,-3.136398077011108398e+00
1.761389447990779400e+09,1.031056165695190430e+00,-2.054842412471771240e-01,-3.136825799942016602e+00
1.761389448011943579e+09,1.004998683929443359e+00,-2.062725275754928589e-01,-3.137800693511962891e+00
1.761389448031051636e+09,9.754023551940917969e-01,-2.070101499557495117e-01,-3.138050317764282227e+00
1.761389448051117420e+09,9.486324191093444824e-01,-2.082036584615707397e-01,-3.139068841934204102e+00
1.761389448071483135e+09,9.239476919174194336e-01,-2.099549919366836548e-01,-3.140047311782836914e+00
1.761389448092503548e+09,8.988333344459533691e-01,-2.097961008548736572e-01,-3.140610218048095703e+00
1.761389448111290932e+09,8.725714087486267090e-01,-2.099739015102386475e-01,3.141407728195190430e+00
1.761389448131163836e+09,8.534013628959655762e-01,-2.109230905771255493e-01,3.140000820159912109e+00
1.761389448150894642e+09,8.202453255653381348e-01,-2.061374932527542114e-01,3.136763572692871094e+00
1.761389448171981096e+09,7.901318669319152832e-01,-2.014605551958084106e-01,3.134044885635375977e+00
1.761389448191111088e+09,7.613585591316223145e-01,-2.002212256193161011e-01,3.131066083908081055e+00
1.761389448211220503e+09,7.332432270050048828e-01,-2.010071724653244019e-01,3.128191232681274414e+00
1.761389448231567383e+09,7.016870379447937012e-01,-2.027223557233810425e-01,3.124163627624511719e+00
1.761389448251642704e+09,6.703205108642578125e-01,-2.061026692390441895e-01,3.120717287063598633e+00
1.761389448271498919e+09,6.441510915756225586e-01,-2.088572084903717041e-01,3.117837667465209961e+00
1.761389448292130947e+09,6.131049394607543945e-01,-2.117637544870376587e-01,3.114902496337890625e+00
1.761389448311388731e+09,5.831167697906494141e-01,-2.164219319820404053e-01,3.111556291580200195e+00
1.761389448331486940e+09,5.558993220329284668e-01,-2.186850756406784058e-01,3.108655929565429688e+00
1.761389448350916147e+09,5.235213637351989746e-01,-2.175276130437850952e-01,3.106229305267333984e+00
1.761389448371526480e+09,4.944055080413818359e-01,-2.175781577825546265e-01,3.105273008346557617e+00
1.761389448390922070e+09,4.693085849285125732e-01,-2.173643261194229126e-01,3.104098558425903320e+00
1.761389448411575079e+09,4.493104517459869385e-01,-2.165059596300125122e-01,3.104073047637939453e+00
1.761389448430842161e+09,3.913801610469818115e-01,-2.320618927478790283e-01,3.111611127853393555e+00
1.761389448451495886e+09,3.450673520565032959e-01,-2.369506359100341797e-01,3.115824937820434570e+00
1.761389448471589804e+09,3.124637305736541748e-01,-2.381825596094131470e-01,3.117591142654418945e+00
1.761389448491706133e+09,2.774974405765533447e-01,-2.397762089967727661e-01,3.117143154144287109e+00
1.761389448510951757e+09,2.471523582935333252e-01,-2.401277422904968262e-01,3.116339683532714844e+00
1.761389448531362772e+09,2.207408845424652100e-01,-2.410793751478195190e-01,3.113975286483764648e+00
1.761389448550863266e+09,1.882997304201126099e-01,-2.398190647363662720e-01,3.112627267837524414e+00
1.761389448571905613e+09,1.589542329311370850e-01,-2.394216805696487427e-01,3.109780311584472656e+00
1.761389448590741634e+09,1.337872594594955444e-01,-2.395366579294204712e-01,3.108195781707763672e+00
1.761389448611263275e+09,1.101615950465202332e-01,-2.411091178655624390e-01,3.105539560317993164e+00
1.761389448631416082e+09,8.045607805252075195e-02,-2.353401035070419312e-01,3.102834224700927734e+00
1.761389448652101994e+09,5.317976698279380798e-02,-2.309486120939254761e-01,3.100983858108520508e+00
1.761389448671526194e+09,2.775633893907070160e-02,-2.290073335170745850e-01,3.098681688308715820e+00
1.761389448692079544e+09,-9.302392601966857910e-03,-2.134802341461181641e-01,3.089831590652465820e+00
1.761389448710436106e+09,-4.200324788689613342e-02,-2.066025882959365845e-01,3.083984851837158203e+00
1.761389448730862379e+09,-7.060723751783370972e-02,-2.043793499469757080e-01,3.079220056533813477e+00
1.761389448750604153e+09,-1.053797006607055664e-01,-1.986017525196075439e-01,3.075476408004760742e+00
1.761389448771348715e+09,-1.358434855937957764e-01,-1.950689107179641724e-01,3.072935819625854492e+00
1.761389448790296316e+09,-1.638952046632766724e-01,-1.926777660846710205e-01,3.071004629135131836e+00
1.761389448811138868e+09,-1.883380711078643799e-01,-1.926882416009902954e-01,3.068885803222656250e+00
1.761389448831065893e+09,-2.191758006811141968e-01,-1.904689818620681763e-01,3.066342830657958984e+00
1.761389448852044106e+09,-2.475372999906539917e-01,-1.893102824687957764e-01,3.063796997070312500e+00
1.761389448870757818e+09,-2.733984291553497314e-01,-1.903489381074905396e-01,3.060932397842407227e+00
1.761389448890971184e+09,-3.045882880687713623e-01,-1.906602233648300171e-01,3.058429718017578125e+00
1.761389448911434889e+09,-3.321644067764282227e-01,-1.894590705633163452e-01,3.056784391403198242e+00
1.761389448930680752e+09,-3.541471362113952637e-01,-1.878629475831985474e-01,3.055814266204833984e+00
1.761389448950182438e+09,-3.804515004158020020e-01,-1.834266185760498047e-01,3.055350065231323242e+00
1.761389448970998526e+09,-4.044280946254730225e-01,-1.795876324176788330e-01,3.055369138717651367e+00
1.761389448990316629e+09,-4.278207719326019287e-01,-1.765612065792083740e-01,3.055220603942871094e+00
1.761389449011247158e+09,-4.461629390716552734e-01,-1.744510382413864136e-01,3.055667638778686523e+00
1.761389449030367374e+09,-4.710621833801269531e-01,-1.692645400762557983e-01,3.056677818298339844e+00
1.761389449051938295e+09,-4.932347536087036133e-01,-1.657336503267288208e-01,3.057602167129516602e+00
1.761389449070942402e+09,-5.100383758544921875e-01,-1.645635515451431274e-01,3.059034824371337891e+00
1.761389449091716766e+09,-5.609065294265747070e-01,-1.782782971858978271e-01,3.066451549530029297e+00
1.761389449111083746e+09,-5.963584184646606445e-01,-1.810366511344909668e-01,3.069523572921752930e+00
1.761389449131431103e+09,-6.206535696983337402e-01,-1.802255213260650635e-01,3.069630384445190430e+00
1.761389449150896788e+09,-6.516531705856323242e-01,-1.741773635149002075e-01,3.070421695709228516e+00
1.761389449171686888e+09,-6.765310764312744141e-01,-1.702976971864700317e-01,3.069712400436401367e+00
1.761389449191131115e+09,-6.971604228019714355e-01,-1.662253737449645996e-01,3.068368434906005859e+00
1.761389449211270094e+09,-7.185171246528625488e-01,-1.638352870941162109e-01,3.065951824188232422e+00
1.761389449231337309e+09,-7.419923543930053711e-01,-1.603437960147857666e-01,3.063849210739135742e+00
1.761389449251624584e+09,-7.648211717605590820e-01,-1.583052277565002441e-01,3.061364173889160156e+00
1.761389449270721436e+09,-7.830588817596435547e-01,-1.564802825450897217e-01,3.059373855590820312e+00
1.761389449292138338e+09,-8.122073411941528320e-01,-1.464788764715194702e-01,3.055199861526489258e+00
1.761389449311005354e+09,-8.385610580444335938e-01,-1.396927535533905029e-01,3.051717758178710938e+00
1.761389449331107378e+09,-8.598316907882690430e-01,-1.345006376504898071e-01,3.049900293350219727e+00
1.761389449351484776e+09,-9.231085777282714844e-01,-1.470890641212463379e-01,3.049278497695922852e+00
1.761389449372332096e+09,-9.641416668891906738e-01,-1.507370620965957642e-01,3.045847892761230469e+00
1.761389449391282797e+09,-9.984243512153625488e-01,-1.505520939826965332e-01,3.041723251342773438e+00
1.761389449410743952e+09,-1.026304483413696289e+00,-1.503379791975021362e-01,3.037761926651000977e+00
1.761389449430615664e+09,-1.057593464851379395e+00,-1.445779651403427124e-01,3.032807350158691406e+00
1.761389449451022148e+09,-1.082809925079345703e+00,-1.423088312149047852e-01,3.027404546737670898e+00
1.761389449470490694e+09,-1.106323838233947754e+00,-1.391254514455795288e-01,3.021999835968017578e+00
1.761389449490654945e+09,-1.131912708282470703e+00,-1.305836290121078491e-01,3.014873027801513672e+00
1.761389449510486364e+09,-1.157043933868408203e+00,-1.231122463941574097e-01,3.007490634918212891e+00
1.761389449530830383e+09,-1.177326202392578125e+00,-1.192025393247604370e-01,3.000806808471679688e+00
1.761389449550496817e+09,-1.207055211067199707e+00,-1.082236096262931824e-01,2.991917371749877930e+00
1.761389449571274281e+09,-1.233258605003356934e+00,-9.992018342018127441e-02,2.985125780105590820e+00
1.761389449590361834e+09,-1.255065202713012695e+00,-9.503058344125747681e-02,2.980214118957519531e+00
1.761389449611257315e+09,-1.272145390510559082e+00,-9.222046285867691040e-02,2.977106571197509766e+00
